inventory_id,product_id,store_id,stock_quantity,reorder_level,last_updated,created_at,updated_at
240,240,1,202,28,2026-07-25 11:43:17.757619,2026-07-25 11:43:17.757619,2026-07-25 11:43:17.757619
241,241,1,343,61,2026-07-25 11:43:17.757628,2026-07-25 11:43:17.757628,2026-07-25 11:43:17.757628
242,242,1,153,49,2026-07-25 11:43:17.757637,2026-07-25 11:43:17.757637,2026-07-25 11:43:17.757637
243,243,1,161,79,2026-07-25 11:43:17.757646,2026-07-25 11:43:17.757646,2026-07-25 11:43:17.757646
244,244,1,384,79,2026-07-25 11:43:17.757656,2026-07-25 11:43:17.757656,2026-07-25 11:43:17.757656
245,245,1,37,20,2026-07-25 11:43:17.757665,2026-07-25 11:43:17.757665,2026-07-25 11:43:17.757665
246,246,1,234,59,2026-07-25 11:43:17.757674,2026-07-25 11:43:17.757674,2026-07-25 11:43:17.757674
247,247,1,288,26,2026-07-25 11:43:17.757683,2026-07-25 11:43:17.757683,2026-07-25 11:43:17.757683
248,248,1,37,54,2026-07-25 11:43:17.757692,2026-07-25 11:43:17.757692,2026-07-25 11:43:17.757692
249,249,1,109,52,2026-07-25 11:43:17.757700,2026-07-25 11:43:17.757700,2026-07-25 11:43:17.757700
250,250,1,135,28,2026-07-25 11:43:17.757713,2026-07-25 11:43:17.757713,2026-07-25 11:43:17.757713
251,251,1,477,42,2026-07-25 11:43:17.757722,2026-07-25 11:43:17.757722,2026-07-25 11:43:17.757722
252,252,1,451,24,2026-07-25 11:43:17.757731,2026-07-25 11:43:17.757731,2026-07-25 11:43:17.757731
253,253,1,450,35,2026-07-25 11:43:17.757740,2026-07-25 11:43:17.757740,2026-07-25 11:43:17.757740
254,254,1,189,38,2026-07-25 11:43:17.757749,2026-07-25 11:43:17.757749,2026-07-25 11:43:17.757749
255,255,1,80,48,2026-07-25 11:43:17.757758,2026-07-25 11:43:17.757758,2026-07-25 11:43:17.757758
256,256,1,426,54,2026-07-25 11:43:17.757769,2026-07-25 11:43:17.757769,2026-07-25 11:43:17.757769
257,257,1,360,39,2026-07-25 11:43:17.757778,2026-07-25 11:43:17.757778,2026-07-25 11:43:17.757778
258,258,1,313,71,2026-07-25 11:43:17.757787,2026-07-25 11:43:17.757787,2026-07-25 11:43:17.757787
259,259,1,334,53,2026-07-25 11:43:17.757796,2026-07-25 11:43:17.757796,2026-07-25 11:43:17.757796
260,260,1,4,62,2026-07-25 11:43:17.757805,2026-07-25 11:43:17.757805,2026-07-25 11:43:17.757805
261,261,1,418,55,2026-07-25 11:43:17.757814,2026-07-25 11:43:17.757814,2026-07-25 11:43:17.757814
262,262,1,153,79,2026-07-25 11:43:17.757824,2026-07-25 11:43:17.757824,2026-07-25 11:43:17.757824
263,263,1,339,26,2026-07-25 11:43:17.757834,2026-07-25 11:43:17.757834,2026-07-25 11:43:17.757834
264,264,1,480,76,2026-07-25 11:43:17.757843,2026-07-25 11:43:17.757843,2026-07-25 11:43:17.757843
265,265,1,68,36,2026-07-25 11:43:17.757853,2026-07-25 11:43:17.757853,2026-07-25 11:43:17.757853
266,266,1,59,76,2026-07-25 11:43:17.757863,2026-07-25 11:43:17.757863,2026-07-25 11:43:17.757863
267,267,1,54,67,2026-07-25 11:43:17.757873,2026-07-25 11:43:17.757873,2026-07-25 11:43:17.757873
268,268,1,283,29,2026-07-25 11:43:17.757882,2026-07-25 11:43:17.757882,2026-07-25 11:43:17.757882
269,269,1,139,38,2026-07-25 11:43:17.757892,2026-07-25 11:43:17.757892,2026-07-25 11:43:17.757892
270,270,1,309,33,2026-07-25 11:43:17.757902,2026-07-25 11:43:17.757902,2026-07-25 11:43:17.757902
271,271,1,367,41,2026-07-25 11:43:17.757912,2026-07-25 11:43:17.757912,2026-07-25 11:43:17.757912
272,272,1,104,63,2026-07-25 11:43:17.757921,2026-07-25 11:43:17.757921,2026-07-25 11:43:17.757921
273,273,1,324,74,2026-07-25 11:43:17.757931,2026-07-25 11:43:17.757931,2026-07-25 11:43:17.757931
274,274,1,135,52,2026-07-25 11:43:17.757940,2026-07-25 11:43:17.757940,2026-07-25 11:43:17.757940
275,275,1,250,36,2026-07-25 11:43:17.757949,2026-07-25 11:43:17.757949,2026-07-25 11:43:17.757949
276,276,1,463,78,2026-07-25 11:43:17.757958,2026-07-25 11:43:17.757958,2026-07-25 11:43:17.757958
277,277,1,433,23,2026-07-25 11:43:17.757966,2026-07-25 11:43:17.757966,2026-07-25 11:43:17.757966
278,278,1,47,60,2026-07-25 11:43:17.757975,2026-07-25 11:43:17.757975,2026-07-25 11:43:17.757975
279,279,1,216,73,2026-07-25 11:43:17.757984,2026-07-25 11:43:17.757984,2026-07-25 11:43:17.757984
280,280,1,141,22,2026-07-25 11:43:17.757993,2026-07-25 11:43:17.757993,2026-07-25 11:43:17.757993
281,281,1,1,41,2026-07-25 11:43:17.758002,2026-07-25 11:43:17.758002,2026-07-25 11:43:17.758002
282,282,1,394,28,2026-07-25 11:43:17.758011,2026-07-25 11:43:17.758011,2026-07-25 11:43:17.758011
283,283,1,326,36,2026-07-25 11:43:17.758020,2026-07-25 11:43:17.758020,2026-07-25 11:43:17.758020
284,284,1,82,67,2026-07-25 11:43:17.758029,2026-07-25 11:43:17.758029,2026-07-25 11:43:17.758029
285,285,1,226,55,2026-07-25 11:43:17.758038,2026-07-25 11:43:17.758038,2026-07-25 11:43:17.758038
286,286,1,361,47,2026-07-25 11:43:17.758046,2026-07-25 11:43:17.758046,2026-07-25 11:43:17.758046
287,287,1,287,20,2026-07-25 11:43:17.758055,2026-07-25 11:43:17.758055,2026-07-25 11:43:17.758055
288,288,1,57,24,2026-07-25 11:43:17.758064,2026-07-25 11:43:17.758064,2026-07-25 11:43:17.758064
289,289,1,483,76,2026-07-25 11:43:17.758073,2026-07-25 11:43:17.758073,2026-07-25 11:43:17.758073
290,290,1,353,77,2026-07-25 11:43:17.758082,2026-07-25 11:43:17.758082,2026-07-25 11:43:17.758082
291,291,1,76,54,2026-07-25 11:43:17.758091,2026-07-25 11:43:17.758091,2026-07-25 11:43:17.758091
292,292,1,18,73,2026-07-25 11:43:17.758100,2026-07-25 11:43:17.758100,2026-07-25 11:43:17.758100
293,293,1,189,57,2026-07-25 11:43:17.758109,2026-07-25 11:43:17.758109,2026-07-25 11:43:17.758109
294,294,1,282,29,2026-07-25 11:43:17.758118,2026-07-25 11:43:17.758118,2026-07-25 11:43:17.758118
295,295,1,220,28,2026-07-25 11:43:17.758127,2026-07-25 11:43:17.758127,2026-07-25 11:43:17.758127
296,296,1,21,39,2026-07-25 11:43:17.758136,2026-07-25 11:43:17.758136,2026-07-25 11:43:17.758136
297,297,1,186,77,2026-07-25 11:43:17.758145,2026-07-25 11:43:17.758145,2026-07-25 11:43:17.758145
298,298,1,477,70,2026-07-25 11:43:17.758153,2026-07-25 11:43:17.758153,2026-07-25 11:43:17.758153
299,299,1,497,75,2026-07-25 11:43:17.758162,2026-07-25 11:43:17.758162,2026-07-25 11:43:17.758162
300,300,1,20,77,2026-07-25 11:43:17.758171,2026-07-25 11:43:17.758171,2026-07-25 11:43:17.758171
301,301,1,183,33,2026-07-25 11:43:17.758180,2026-07-25 11:43:17.758180,2026-07-25 11:43:17.758180
302,302,1,349,35,2026-07-25 11:43:17.758189,2026-07-25 11:43:17.758189,2026-07-25 11:43:17.758189
303,303,1,341,26,2026-07-25 11:43:17.758198,2026-07-25 11:43:17.758198,2026-07-25 11:43:17.758198
304,304,1,181,69,2026-07-25 11:43:17.758207,2026-07-25 11:43:17.758207,2026-07-25 11:43:17.758207
305,305,1,286,76,2026-07-25 11:43:17.758216,2026-07-25 11:43:17.758216,2026-07-25 11:43:17.758216
306,306,1,447,46,2026-07-25 11:43:17.758225,2026-07-25 11:43:17.758225,2026-07-25 11:43:17.758225
307,307,1,498,59,2026-07-25 11:43:17.758233,2026-07-25 11:43:17.758233,2026-07-25 11:43:17.758233
308,308,1,383,29,2026-07-25 11:43:17.758243,2026-07-25 11:43:17.758243,2026-07-25 11:43:17.758243
309,309,1,473,79,2026-07-25 11:43:17.758252,2026-07-25 11:43:17.758252,2026-07-25 11:43:17.758252
310,310,1,121,75,2026-07-25 11:43:17.758263,2026-07-25 11:43:17.758263,2026-07-25 11:43:17.758263
311,311,1,83,71,2026-07-25 11:43:17.758273,2026-07-25 11:43:17.758273,2026-07-25 11:43:17.758273
312,312,1,415,31,2026-07-25 11:43:17.758282,2026-07-25 11:43:17.758282,2026-07-25 11:43:17.758282
313,313,1,451,46,2026-07-25 11:43:17.758292,2026-07-25 11:43:17.758292,2026-07-25 11:43:17.758292
314,314,1,12,31,2026-07-25 11:43:17.758302,2026-07-25 11:43:17.758302,2026-07-25 11:43:17.758302
315,315,1,377,79,2026-07-25 11:43:17.758311,2026-07-25 11:43:17.758311,2026-07-25 11:43:17.758311
316,316,1,170,70,2026-07-25 11:43:17.758321,2026-07-25 11:43:17.758321,2026-07-25 11:43:17.758321
317,317,1,476,46,2026-07-25 11:43:17.758331,2026-07-25 11:43:17.758331,2026-07-25 11:43:17.758331
318,318,1,410,62,2026-07-25 11:43:17.758341,2026-07-25 11:43:17.758341,2026-07-25 11:43:17.758341
319,319,1,442,67,2026-07-25 11:43:17.758350,2026-07-25 11:43:17.758350,2026-07-25 11:43:17.758350
320,320,1,415,35,2026-07-25 11:43:17.758360,2026-07-25 11:43:17.758360,2026-07-25 11:43:17.758360
321,321,1,136,30,2026-07-25 11:43:17.758370,2026-07-25 11:43:17.758370,2026-07-25 11:43:17.758370
322,322,1,403,64,2026-07-25 11:43:17.758380,2026-07-25 11:43:17.758380,2026-07-25 11:43:17.758380
323,323,1,55,44,2026-07-25 11:43:17.758389,2026-07-25 11:43:17.758389,2026-07-25 11:43:17.758389
324,324,1,446,22,2026-07-25 11:43:17.758399,2026-07-25 11:43:17.758399,2026-07-25 11:43:17.758399
325,325,1,439,50,2026-07-25 11:43:17.758409,2026-07-25 11:43:17.758409,2026-07-25 11:43:17.758409
326,326,1,113,32,2026-07-25 11:43:17.758419,2026-07-25 11:43:17.758419,2026-07-25 11:43:17.758419
327,327,1,418,78,2026-07-25 11:43:17.758428,2026-07-25 11:43:17.758428,2026-07-25 11:43:17.758428
328,328,1,235,42,2026-07-25 11:43:17.758437,2026-07-25 11:43:17.758437,2026-07-25 11:43:17.758437
329,329,1,156,72,2026-07-25 11:43:17.758446,2026-07-25 11:43:17.758446,2026-07-25 11:43:17.758446
330,330,1,407,75,2026-07-25 11:43:17.758455,2026-07-25 11:43:17.758455,2026-07-25 11:43:17.758455
331,331,1,116,34,2026-07-25 11:43:17.758464,2026-07-25 11:43:17.758464,2026-07-25 11:43:17.758464
332,332,1,12,62,2026-07-25 11:43:17.758472,2026-07-25 11:43:17.758472,2026-07-25 11:43:17.758472
333,333,1,98,45,2026-07-25 11:43:17.758481,2026-07-25 11:43:17.758481,2026-07-25 11:43:17.758481
334,334,1,168,37,2026-07-25 11:43:17.758491,2026-07-25 11:43:17.758491,2026-07-25 11:43:17.758491
335,335,1,442,24,2026-07-25 11:43:17.758500,2026-07-25 11:43:17.758500,2026-07-25 11:43:17.758500
336,336,1,495,69,2026-07-25 11:43:17.758509,2026-07-25 11:43:17.758509,2026-07-25 11:43:17.758509
337,337,1,142,42,2026-07-25 11:43:17.758518,2026-07-25 11:43:17.758518,2026-07-25 11:43:17.758518
338,338,1,328,52,2026-07-25 11:43:17.758527,2026-07-25 11:43:17.758527,2026-07-25 11:43:17.758527
339,339,1,204,63,2026-07-25 11:43:17.758535,2026-07-25 11:43:17.758535,2026-07-25 11:43:17.758535
340,340,1,431,54,2026-07-25 11:43:17.758544,2026-07-25 11:43:17.758544,2026-07-25 11:43:17.758544
341,341,1,169,80,2026-07-25 11:43:17.758554,2026-07-25 11:43:17.758554,2026-07-25 11:43:17.758554
342,342,1,14,27,2026-07-25 11:43:17.758564,2026-07-25 11:43:17.758564,2026-07-25 11:43:17.758564
343,343,1,449,36,2026-07-25 11:43:17.758573,2026-07-25 11:43:17.758573,2026-07-25 11:43:17.758573
344,344,1,91,57,2026-07-25 11:43:17.758582,2026-07-25 11:43:17.758582,2026-07-25 11:43:17.758582
345,345,1,492,36,2026-07-25 11:43:17.758592,2026-07-25 11:43:17.758592,2026-07-25 11:43:17.758592
346,346,1,19,26,2026-07-25 11:43:17.758601,2026-07-25 11:43:17.758601,2026-07-25 11:43:17.758601
347,347,1,305,47,2026-07-25 11:43:17.758610,2026-07-25 11:43:17.758610,2026-07-25 11:43:17.758610
348,348,1,176,66,2026-07-25 11:43:17.758619,2026-07-25 11:43:17.758619,2026-07-25 11:43:17.758619
349,349,1,402,40,2026-07-25 11:43:17.758628,2026-07-25 11:43:17.758628,2026-07-25 11:43:17.758628
350,350,1,223,58,2026-07-25 11:43:17.758637,2026-07-25 11:43:17.758637,2026-07-25 11:43:17.758637
351,351,1,261,27,2026-07-25 11:43:17.758645,2026-07-25 11:43:17.758645,2026-07-25 11:43:17.758645
352,352,1,197,77,2026-07-25 11:43:17.758654,2026-07-25 11:43:17.758654,2026-07-25 11:43:17.758654
353,353,1,295,32,2026-07-25 11:43:17.758663,2026-07-25 11:43:17.758663,2026-07-25 11:43:17.758663
354,354,1,130,22,2026-07-25 11:43:17.758672,2026-07-25 11:43:17.758672,2026-07-25 11:43:17.758672
355,355,1,362,47,2026-07-25 11:43:17.758681,2026-07-25 11:43:17.758681,2026-07-25 11:43:17.758681
356,356,1,0,53,2026-07-25 11:43:17.758690,2026-07-25 11:43:17.758690,2026-07-25 11:43:17.758690
357,357,1,473,71,2026-07-25 11:43:17.758699,2026-07-25 11:43:17.758699,2026-07-25 11:43:17.758699
358,358,1,275,63,2026-07-25 11:43:17.758708,2026-07-25 11:43:17.758708,2026-07-25 11:43:17.758708
359,359,1,368,80,2026-07-25 11:43:17.758717,2026-07-25 11:43:17.758717,2026-07-25 11:43:17.758717
360,360,1,379,67,2026-07-25 11:43:17.758726,2026-07-25 11:43:17.758726,2026-07-25 11:43:17.758726
361,361,1,343,32,2026-07-25 11:43:17.758735,2026-07-25 11:43:17.758735,2026-07-25 11:43:17.758735
362,362,1,186,47,2026-07-25 11:43:17.758744,2026-07-25 11:43:17.758744,2026-07-25 11:43:17.758744
363,363,1,35,80,2026-07-25 11:43:17.758753,2026-07-25 11:43:17.758753,2026-07-25 11:43:17.758753
364,364,1,340,78,2026-07-25 11:43:17.758762,2026-07-25 11:43:17.758762,2026-07-25 11:43:17.758762
365,365,1,169,59,2026-07-25 11:43:17.758772,2026-07-25 11:43:17.758772,2026-07-25 11:43:17.758772
366,366,1,160,62,2026-07-25 11:43:17.758781,2026-07-25 11:43:17.758781,2026-07-25 11:43:17.758781
367,367,1,434,27,2026-07-25 11:43:17.758791,2026-07-25 11:43:17.758791,2026-07-25 11:43:17.758791
368,368,1,368,77,2026-07-25 11:43:17.758801,2026-07-25 11:43:17.758801,2026-07-25 11:43:17.758801
369,369,1,153,52,2026-07-25 11:43:17.758811,2026-07-25 11:43:17.758811,2026-07-25 11:43:17.758811
370,370,1,158,62,2026-07-25 11:43:17.758820,2026-07-25 11:43:17.758820,2026-07-25 11:43:17.758820
371,371,1,209,40,2026-07-25 11:43:17.758830,2026-07-25 11:43:17.758830,2026-07-25 11:43:17.758830
372,372,1,206,64,2026-07-25 11:43:17.758840,2026-07-25 11:43:17.758840,2026-07-25 11:43:17.758840
373,373,1,151,55,2026-07-25 11:43:17.758849,2026-07-25 11:43:17.758849,2026-07-25 11:43:17.758849
374,374,1,65,32,2026-07-25 11:43:17.758859,2026-07-25 11:43:17.758859,2026-07-25 11:43:17.758859
375,375,1,215,62,2026-07-25 11:43:17.758869,2026-07-25 11:43:17.758869,2026-07-25 11:43:17.758869
376,376,1,481,44,2026-07-25 11:43:17.758879,2026-07-25 11:43:17.758879,2026-07-25 11:43:17.758879
377,377,1,346,67,2026-07-25 11:43:17.758890,2026-07-25 11:43:17.758890,2026-07-25 11:43:17.758890
378,378,1,462,31,2026-07-25 11:43:17.758900,2026-07-25 11:43:17.758900,2026-07-25 11:43:17.758900
379,379,1,315,56,2026-07-25 11:43:17.758910,2026-07-25 11:43:17.758910,2026-07-25 11:43:17.758910
380,380,1,154,45,2026-07-25 11:43:17.758919,2026-07-25 11:43:17.758919,2026-07-25 11:43:17.758919
381,381,1,280,73,2026-07-25 11:43:17.758929,2026-07-25 11:43:17.758929,2026-07-25 11:43:17.758929
382,382,1,0,39,2026-07-25 11:43:17.758938,2026-07-25 11:43:17.758938,2026-07-25 11:43:17.758938
383,383,1,146,33,2026-07-25 11:43:17.758947,2026-07-25 11:43:17.758947,2026-07-25 11:43:17.758947
384,384,1,220,70,2026-07-25 11:43:17.758956,2026-07-25 11:43:17.758956,2026-07-25 11:43:17.758956
385,385,1,296,58,2026-07-25 11:43:17.758965,2026-07-25 11:43:17.758965,2026-07-25 11:43:17.758965
386,386,1,335,40,2026-07-25 11:43:17.758974,2026-07-25 11:43:17.758974,2026-07-25 11:43:17.758974
387,387,1,238,48,2026-07-25 11:43:17.758982,2026-07-25 11:43:17.758982,2026-07-25 11:43:17.758982
388,388,1,226,63,2026-07-25 11:43:17.758991,2026-07-25 11:43:17.758991,2026-07-25 11:43:17.758991
389,389,1,109,52,2026-07-25 11:43:17.759000,2026-07-25 11:43:17.759000,2026-07-25 11:43:17.759000
390,390,1,242,70,2026-07-25 11:43:17.759009,2026-07-25 11:43:17.759009,2026-07-25 11:43:17.759009
391,391,1,461,70,2026-07-25 11:43:17.759018,2026-07-25 11:43:17.759018,2026-07-25 11:43:17.759018
392,392,1,376,30,2026-07-25 11:43:17.759026,2026-07-25 11:43:17.759026,2026-07-25 11:43:17.759026
393,393,1,337,25,2026-07-25 11:43:17.759036,2026-07-25 11:43:17.759036,2026-07-25 11:43:17.759036
394,394,1,145,52,2026-07-25 11:43:17.759045,2026-07-25 11:43:17.759045,2026-07-25 11:43:17.759045
395,395,1,339,60,2026-07-25 11:43:17.759055,2026-07-25 11:43:17.759055,2026-07-25 11:43:17.759055
396,396,1,317,41,2026-07-25 11:43:17.759065,2026-07-25 11:43:17.759065,2026-07-25 11:43:17.759065
397,397,1,47,72,2026-07-25 11:43:17.759074,2026-07-25 11:43:17.759074,2026-07-25 11:43:17.759074
398,398,1,487,68,2026-07-25 11:43:17.759084,2026-07-25 11:43:17.759084,2026-07-25 11:43:17.759084
399,399,1,120,63,2026-07-25 11:43:17.759094,2026-07-25 11:43:17.759094,2026-07-25 11:43:17.759094
400,400,1,158,34,2026-07-25 11:43:17.759103,2026-07-25 11:43:17.759103,2026-07-25 11:43:17.759103
401,401,1,412,32,2026-07-25 11:43:17.759113,2026-07-25 11:43:17.759113,2026-07-25 11:43:17.759113
402,402,1,75,21,2026-07-25 11:43:17.759123,2026-07-25 11:43:17.759123,2026-07-25 11:43:17.759123
403,403,1,23,35,2026-07-25 11:43:17.759133,2026-07-25 11:43:17.759133,2026-07-25 11:43:17.759133
404,404,1,243,59,2026-07-25 11:43:17.759147,2026-07-25 11:43:17.759147,2026-07-25 11:43:17.759147
405,405,1,435,69,2026-07-25 11:43:17.759157,2026-07-25 11:43:17.759157,2026-07-25 11:43:17.759157
406,406,1,37,49,2026-07-25 11:43:17.759167,2026-07-25 11:43:17.759167,2026-07-25 11:43:17.759167
407,407,1,212,76,2026-07-25 11:43:17.759176,2026-07-25 11:43:17.759176,2026-07-25 11:43:17.759176
408,408,1,322,56,2026-07-25 11:43:17.759186,2026-07-25 11:43:17.759186,2026-07-25 11:43:17.759186
409,409,1,99,65,2026-07-25 11:43:17.759195,2026-07-25 11:43:17.759195,2026-07-25 11:43:17.759195
410,410,1,356,44,2026-07-25 11:43:17.759205,2026-07-25 11:43:17.759205,2026-07-25 11:43:17.759205
411,411,1,253,45,2026-07-25 11:43:17.759215,2026-07-25 11:43:17.759215,2026-07-25 11:43:17.759215
412,412,1,124,29,2026-07-25 11:43:17.759226,2026-07-25 11:43:17.759226,2026-07-25 11:43:17.759226
413,413,1,335,64,2026-07-25 11:43:17.759236,2026-07-25 11:43:17.759236,2026-07-25 11:43:17.759236
414,414,1,2,77,2026-07-25 11:43:17.759245,2026-07-25 11:43:17.759245,2026-07-25 11:43:17.759245
415,415,1,384,75,2026-07-25 11:43:17.759255,2026-07-25 11:43:17.759255,2026-07-25 11:43:17.759255
416,416,1,394,76,2026-07-25 11:43:17.759265,2026-07-25 11:43:17.759265,2026-07-25 11:43:17.759265
417,417,1,54,69,2026-07-25 11:43:17.759274,2026-07-25 11:43:17.759274,2026-07-25 11:43:17.759274
418,418,1,217,34,2026-07-25 11:43:17.759284,2026-07-25 11:43:17.759284,2026-07-25 11:43:17.759284
419,419,1,90,71,2026-07-25 11:43:17.759294,2026-07-25 11:43:17.759294,2026-07-25 11:43:17.759294
420,420,1,490,64,2026-07-25 11:43:17.759303,2026-07-25 11:43:17.759303,2026-07-25 11:43:17.759303
421,421,1,265,49,2026-07-25 11:43:17.759313,2026-07-25 11:43:17.759313,2026-07-25 11:43:17.759313
422,422,1,25,55,2026-07-25 11:43:17.759323,2026-07-25 11:43:17.759323,2026-07-25 11:43:17.759323
423,423,1,127,78,2026-07-25 11:43:17.759332,2026-07-25 11:43:17.759332,2026-07-25 11:43:17.759332
424,424,1,434,27,2026-07-25 11:43:17.759341,2026-07-25 11:43:17.759341,2026-07-25 11:43:17.759341
425,425,1,233,28,2026-07-25 11:43:17.759350,2026-07-25 11:43:17.759350,2026-07-25 11:43:17.759350
426,426,1,410,49,2026-07-25 11:43:17.759359,2026-07-25 11:43:17.759359,2026-07-25 11:43:17.759359
427,427,1,341,53,2026-07-25 11:43:17.759368,2026-07-25 11:43:17.759368,2026-07-25 11:43:17.759368
428,428,1,286,58,2026-07-25 11:43:17.759377,2026-07-25 11:43:17.759377,2026-07-25 11:43:17.759377
429,429,1,162,80,2026-07-25 11:43:17.759386,2026-07-25 11:43:17.759386,2026-07-25 11:43:17.759386
430,430,1,386,77,2026-07-25 11:43:17.759395,2026-07-25 11:43:17.759395,2026-07-25 11:43:17.759395
431,431,1,226,59,2026-07-25 11:43:17.759404,2026-07-25 11:43:17.759404,2026-07-25 11:43:17.759404
432,432,1,417,66,2026-07-25 11:43:17.759413,2026-07-25 11:43:17.759413,2026-07-25 11:43:17.759413
433,433,1,456,52,2026-07-25 11:43:17.759422,2026-07-25 11:43:17.759422,2026-07-25 11:43:17.759422
434,434,1,218,73,2026-07-25 11:43:17.759431,2026-07-25 11:43:17.759431,2026-07-25 11:43:17.759431
435,435,1,464,55,2026-07-25 11:43:17.759439,2026-07-25 11:43:17.759439,2026-07-25 11:43:17.759439
436,436,1,228,77,2026-07-25 11:43:17.759448,2026-07-25 11:43:17.759448,2026-07-25 11:43:17.759448
437,437,1,81,67,2026-07-25 11:43:17.759457,2026-07-25 11:43:17.759457,2026-07-25 11:43:17.759457
438,438,1,441,50,2026-07-25 11:43:17.759466,2026-07-25 11:43:17.759466,2026-07-25 11:43:17.759466
439,439,1,230,36,2026-07-25 11:43:17.759475,2026-07-25 11:43:17.759475,2026-07-25 11:43:17.759475
440,440,1,384,35,2026-07-25 11:43:17.759484,2026-07-25 11:43:17.759484,2026-07-25 11:43:17.759484
441,441,1,430,60,2026-07-25 11:43:17.759493,2026-07-25 11:43:17.759493,2026-07-25 11:43:17.759493
442,442,1,141,69,2026-07-25 11:43:17.759502,2026-07-25 11:43:17.759502,2026-07-25 11:43:17.759502
443,443,1,398,53,2026-07-25 11:43:17.759510,2026-07-25 11:43:17.759510,2026-07-25 11:43:17.759510
444,444,1,248,60,2026-07-25 11:43:17.759519,2026-07-25 11:43:17.759519,2026-07-25 11:43:17.759519
445,445,1,122,37,2026-07-25 11:43:17.759528,2026-07-25 11:43:17.759528,2026-07-25 11:43:17.759528
446,446,1,225,24,2026-07-25 11:43:17.759537,2026-07-25 11:43:17.759537,2026-07-25 11:43:17.759537
447,447,1,365,38,2026-07-25 11:43:17.759546,2026-07-25 11:43:17.759546,2026-07-25 11:43:17.759546
448,448,1,120,37,2026-07-25 11:43:17.759555,2026-07-25 11:43:17.759555,2026-07-25 11:43:17.759555
449,449,1,171,40,2026-07-25 11:43:17.759564,2026-07-25 11:43:17.759564,2026-07-25 11:43:17.759564
450,450,1,457,54,2026-07-25 11:43:17.759572,2026-07-25 11:43:17.759572,2026-07-25 11:43:17.759572
451,451,1,41,28,2026-07-25 11:43:17.759581,2026-07-25 11:43:17.759581,2026-07-25 11:43:17.759581
452,452,1,77,34,2026-07-25 11:43:17.759590,2026-07-25 11:43:17.759590,2026-07-25 11:43:17.759590
453,453,1,196,64,2026-07-25 11:43:17.759599,2026-07-25 11:43:17.759599,2026-07-25 11:43:17.759599
454,454,1,78,65,2026-07-25 11:43:17.759608,2026-07-25 11:43:17.759608,2026-07-25 11:43:17.759608
455,455,1,109,24,2026-07-25 11:43:17.759616,2026-07-25 11:43:17.759616,2026-07-25 11:43:17.759616
456,456,1,212,46,2026-07-25 11:43:17.759625,2026-07-25 11:43:17.759625,2026-07-25 11:43:17.759625
457,457,1,169,54,2026-07-25 11:43:17.759634,2026-07-25 11:43:17.759634,2026-07-25 11:43:17.759634
458,458,1,238,46,2026-07-25 11:43:17.759643,2026-07-25 11:43:17.759643,2026-07-25 11:43:17.759643
459,459,1,31,33,2026-07-25 11:43:17.759652,2026-07-25 11:43:17.759652,2026-07-25 11:43:17.759652
460,460,1,426,46,2026-07-25 11:43:17.759661,2026-07-25 11:43:17.759661,2026-07-25 11:43:17.759661
461,461,1,199,77,2026-07-25 11:43:17.759670,2026-07-25 11:43:17.759670,2026-07-25 11:43:17.759670
462,462,1,394,57,2026-07-25 11:43:17.759693,2026-07-25 11:43:17.759693,2026-07-25 11:43:17.759693
